IMAGE PATH,JOD,JOD STD,CI LOW,CI HIGH,CI RANGE,QUALITY LEVEL,IMAGE,SCENE,CONDITION,IMAGE PATH second,JOD second,JOD STD second,CI LOW second,CI HIGH second,CI RANGE second,QUALITY LEVEL second,IMAGE second,SCENE second,CONDITION second
Exposure\2758_Night_Scene_26.jpg,-0.810585838,0.419702717,-1.590034626,0.02201505,1.612049676,2,2758_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2799_Night_Scene_26.jpg,-1.975271127,0.647840752,-2.83270088,-0.706690164,2.126010716,1,2799_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2831_Night_Scene_26.jpg,-1.927590194,0.318195189,-2.491481733,-1.1982936,1.293188133,1,2831_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2815_Night_Scene_26.jpg,-0.305948315,0.362086068,-0.971324528,0.400632355,1.371956883,3,2815_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2831_Night_Scene_26.jpg,-1.927590194,0.318195189,-2.491481733,-1.1982936,1.293188133,1,2831_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2751_Night_Scene_26.jpg,1.405253694,0.238378065,0.893860591,1.81646692,0.922606328,5,2751_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2737_Night_Scene_26.jpg,-1.682334134,0.359808971,-2.193538416,-0.827119237,1.366419179,2,2737_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2765_Night_Scene_26.jpg,-4.609257907,0.586853942,-5.535741443,-3.268117191,2.267624252,0,2765_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2737_Night_Scene_26.jpg,-1.682334134,0.359808971,-2.193538416,-0.827119237,1.366419179,2,2737_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2794_Night_Scene_26.jpg,-2.228640872,0.39214632,-2.962797307,-1.386091895,1.576705413,1,2794_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2809_Night_Scene_26.jpg,-0.388518714,0.774008307,-1.888087991,0.930543391,2.818631383,3,2809_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2763_Night_Scene_26.jpg,0.082884924,0.56577011,-1.215755622,0.871258181,2.087013804,3,2763_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2809_Night_Scene_26.jpg,-0.388518714,0.774008307,-1.888087991,0.930543391,2.818631383,3,2809_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2788_Night_Scene_26.JPG,-0.710021892,0.266966028,-1.233466401,-0.164731164,1.068735237,2,2788_Night_Scene_26.JPG,Night_Scene_26,Night
Exposure\2790_Night_Scene_26.jpg,-0.724653289,0.644613573,-2.361751657,0.193885381,2.555637038,2,2790_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2827_Night_Scene_26.jpg,1.052205653,0.313907555,0.47517039,1.685378037,1.210207647,4,2827_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2790_Night_Scene_26.jpg,-0.724653289,0.644613573,-2.361751657,0.193885381,2.555637038,2,2790_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2794_Night_Scene_26.jpg,-2.228640872,0.39214632,-2.962797307,-1.386091895,1.576705413,1,2794_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2734_Night_Scene_26.JPG,-0.645505177,0.807170228,-1.979917545,1.088443982,3.068361527,3,2734_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2763_Night_Scene_26.jpg,0.082884924,0.56577011,-1.215755622,0.871258181,2.087013804,3,2763_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2734_Night_Scene_26.JPG,-0.645505177,0.807170228,-1.979917545,1.088443982,3.068361527,3,2734_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2792_Night_Scene_26.jpg,2.435247489,1.162973925,0.014976008,4.188616915,4.173640908,6,2792_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2793_Night_Scene_26.jpg,-1.828866443,0.546037722,-2.638066964,-0.515839739,2.122227225,1,2793_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2820_Night_Scene_26.jpg,0.768962537,0.338159834,0.222231553,1.630558089,1.408326536,4,2820_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2793_Night_Scene_26.jpg,-1.828866443,0.546037722,-2.638066964,-0.515839739,2.122227225,1,2793_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2806_Night_Scene_26.jpg,1.236890698,0.388938465,0.33495546,1.994944596,1.659989136,5,2806_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2824_Night_Scene_26.JPG,-0.451586243,0.568651772,-1.654221407,0.557086204,2.211307611,3,2824_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2757_Night_Scene_26.jpg,3.074089017,1.025586181,0.804030333,4.352957808,3.548927476,6,2757_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2824_Night_Scene_26.JPG,-0.451586243,0.568651772,-1.654221407,0.557086204,2.211307611,3,2824_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2722_Night_Scene_26.jpg,-0.961955049,0.294814159,-1.635908906,-0.469377547,1.166531359,2,2722_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2818_Night_Scene_26.jpg,-0.978373734,0.318649631,-1.593572921,-0.379269315,1.214303606,2,2818_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2761_Night_Scene_26.jpg,-1.074078156,0.321604046,-1.692419466,-0.421571731,1.270847736,2,2761_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2818_Night_Scene_26.jpg,-0.978373734,0.318649631,-1.593572921,-0.379269315,1.214303606,2,2818_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2768_Night_Scene_26.jpg,0.836997753,0.386869405,-0.076092579,1.530145504,1.606238083,4,2768_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2778_Night_Scene_26.JPG,-1.249534709,0.354894415,-1.961598289,-0.542541919,1.41905637,2,2778_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2764_Night_Scene_26.jpg,0.643504661,0.345844933,-0.023635097,1.303360373,1.32699547,4,2764_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2778_Night_Scene_26.JPG,-1.249534709,0.354894415,-1.961598289,-0.542541919,1.41905637,2,2778_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2735_Night_Scene_26.jpg,-2.408594893,0.8015244,-3.483440183,-0.614841123,2.86859906,1,2735_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2761_Night_Scene_26.jpg,-1.074078156,0.321604046,-1.692419466,-0.421571731,1.270847736,2,2761_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2779_Night_Scene_26.jpg,-0.060443199,0.325809861,-0.685205402,0.636129687,1.321335088,3,2779_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2761_Night_Scene_26.jpg,-1.074078156,0.321604046,-1.692419466,-0.421571731,1.270847736,2,2761_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2804_Night_Scene_26.jpg,2.420880817,0.489069286,1.459941486,3.377669856,1.91772837,5,2804_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2787_Night_Scene_26.jpg,-1.68858991,0.305254339,-2.269912324,-1.066722407,1.203189917,1,2787_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2735_Night_Scene_26.jpg,-2.408594893,0.8015244,-3.483440183,-0.614841123,2.86859906,1,2735_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2787_Night_Scene_26.jpg,-1.68858991,0.305254339,-2.269912324,-1.066722407,1.203189917,1,2787_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2816_Night_Scene_26.jpg,-3.817938085,0.390287888,-4.373685902,-2.764983633,1.608702269,0,2816_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2794_Night_Scene_26.jpg,-2.228640872,0.39214632,-2.962797307,-1.386091895,1.576705413,1,2794_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2795_Night_Scene_26.jpg,0.141288501,0.502377071,-0.876226055,1.058703565,1.93492962,3,2795_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2794_Night_Scene_26.jpg,-2.228640872,0.39214632,-2.962797307,-1.386091895,1.576705413,1,2794_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2767_Night_Scene_26.jpg,1.725081047,0.380198921,1.103909316,2.587631202,1.483721886,5,2767_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2754_Night_Scene_26.jpg,-0.490787971,0.272419336,-1.032224089,0.041179715,1.073403803,3,2754_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2775_Night_Scene_26.jpg,-3.489182797,0.523354143,-4.382838019,-2.271628324,2.111209695,0,2775_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2754_Night_Scene_26.jpg,-0.490787971,0.272419336,-1.032224089,0.041179715,1.073403803,3,2754_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2733_Night_Scene_26.jpg,1.038431672,0.64988185,-0.385833907,2.179046634,2.564880541,4,2733_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2722_Night_Scene_26.jpg,-0.961955049,0.294814159,-1.635908906,-0.469377547,1.166531359,2,2722_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2760_Night_Scene_26.jpg,-1.145504885,0.404460032,-1.9611548,-0.403087823,1.558066977,2,2760_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2722_Night_Scene_26.jpg,-0.961955049,0.294814159,-1.635908906,-0.469377547,1.166531359,2,2722_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2778_Night_Scene_26.JPG,-1.249534709,0.354894415,-1.961598289,-0.542541919,1.41905637,2,2778_Night_Scene_26.JPG,Night_Scene_26,Night
Exposure\2781_Night_Scene_26.jpg,-0.58102862,0.520228914,-1.522883975,0.416769523,1.939653498,3,2781_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2784_Night_Scene_26.jpg,0.208503839,0.671402311,-0.916594155,1.515113861,2.431708015,4,2784_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2781_Night_Scene_26.jpg,-0.58102862,0.520228914,-1.522883975,0.416769523,1.939653498,3,2781_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2824_Night_Scene_26.JPG,-0.451586243,0.568651772,-1.654221407,0.557086204,2.211307611,3,2824_Night_Scene_26.JPG,Night_Scene_26,Night
Exposure\2763_Night_Scene_26.jpg,0.082884924,0.56577011,-1.215755622,0.871258181,2.087013804,3,2763_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2742_Night_Scene_26.jpg,1.593602143,0.283838131,1.031416435,2.149056833,1.117640398,5,2742_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2763_Night_Scene_26.jpg,0.082884924,0.56577011,-1.215755622,0.871258181,2.087013804,3,2763_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2737_Night_Scene_26.jpg,-1.682334134,0.359808971,-2.193538416,-0.827119237,1.366419179,2,2737_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2798_Night_Scene_26.jpg,-0.474221775,0.365791925,-1.109154688,0.345757352,1.45491204,3,2798_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2745_Night_Scene_26.jpg,-0.531599076,0.2527347,-0.954901592,0.053952487,1.008854078,3,2745_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2798_Night_Scene_26.jpg,-0.474221775,0.365791925,-1.109154688,0.345757352,1.45491204,3,2798_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2772_Night_Scene_26.jpg,1.555503911,0.224944505,1.105037764,2.035688006,0.930650242,5,2772_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2822_Night_Scene_26.JPG,-0.868872527,0.339367194,-1.531626861,-0.285041231,1.24658563,2,2822_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2825_Night_Scene_26.jpg,0.921952781,0.432691212,-0.030923153,1.610080848,1.641004001,4,2825_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2822_Night_Scene_26.JPG,-0.868872527,0.339367194,-1.531626861,-0.285041231,1.24658563,2,2822_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2828_Night_Scene_26.jpg,1.191751275,0.315358645,0.492700664,1.685894199,1.193193535,4,2828_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2752_Night_Scene_26.jpg,-0.82066471,0.202280266,-1.228542288,-0.421523751,0.807018538,2,2752_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2752_Night_Scene_26.jpg,-0.82066471,0.202280266,-1.228542288,-0.421523751,0.807018538,2,2752_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2752_Night_Scene_26.jpg,-0.82066471,0.202280266,-1.228542288,-0.421523751,0.807018538,2,2752_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2817_Night_Scene_26.jpg,-0.356699826,0.334768019,-0.918240536,0.371647124,1.28988766,3,2817_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2760_Night_Scene_26.jpg,-1.145504885,0.404460032,-1.9611548,-0.403087823,1.558066977,2,2760_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2736_Night_Scene_26.jpg,-0.923810688,0.462561457,-1.818035517,-0.062802021,1.755233496,2,2736_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2760_Night_Scene_26.jpg,-1.145504885,0.404460032,-1.9611548,-0.403087823,1.558066977,2,2760_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2786_Night_Scene_26.jpg,0.548043344,0.308769207,-0.066008652,1.171206462,1.237215114,4,2786_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2736_Night_Scene_26.jpg,-0.923810688,0.462561457,-1.818035517,-0.062802021,1.755233496,2,2736_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2805_Night_Scene_26.jpg,0.407353135,0.421692559,-0.227275592,1.337159935,1.564435527,4,2805_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2736_Night_Scene_26.jpg,-0.923810688,0.462561457,-1.818035517,-0.062802021,1.755233496,2,2736_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2746_Night_Scene_26.JPG,0.376645684,0.294577958,-0.192794595,0.948840707,1.141635302,4,2746_Night_Scene_26.JPG,Night_Scene_26,Night
Exposure\2783_Night_Scene_26.JPG,-0.469841022,0.35233468,-1.050649158,0.265635692,1.31628485,3,2783_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2751_Night_Scene_26.jpg,1.405253694,0.238378065,0.893860591,1.81646692,0.922606328,5,2751_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2783_Night_Scene_26.JPG,-0.469841022,0.35233468,-1.050649158,0.265635692,1.31628485,3,2783_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2744_Night_Scene_26.jpg,1.422550754,0.489661658,0.406146973,2.299144115,1.892997142,5,2744_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2731_Night_Scene_26.jpg,-0.475326985,0.372984638,-1.074256135,0.405045959,1.479302094,3,2731_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2767_Night_Scene_26.jpg,1.725081047,0.380198921,1.103909316,2.587631202,1.483721886,5,2767_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2731_Night_Scene_26.jpg,-0.475326985,0.372984638,-1.074256135,0.405045959,1.479302094,3,2731_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2779_Night_Scene_26.jpg,-0.060443199,0.325809861,-0.685205402,0.636129687,1.321335088,3,2779_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2759_Night_Scene_26.jpg,-0.045641776,0.405237595,-0.902495337,0.637574293,1.540069629,3,2759_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2827_Night_Scene_26.jpg,1.052205653,0.313907555,0.47517039,1.685378037,1.210207647,4,2827_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2759_Night_Scene_26.jpg,-0.045641776,0.405237595,-0.902495337,0.637574293,1.540069629,3,2759_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2786_Night_Scene_26.jpg,0.548043344,0.308769207,-0.066008652,1.171206462,1.237215114,4,2786_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2788_Night_Scene_26.JPG,-0.710021892,0.266966028,-1.233466401,-0.164731164,1.068735237,2,2788_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2832_Night_Scene_26.jpg,1.789167,0.477004944,0.80625362,2.603917464,1.797663844,5,2832_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2788_Night_Scene_26.JPG,-0.710021892,0.266966028,-1.233466401,-0.164731164,1.068735237,2,2788_Night_Scene_26.JPG,Night_Scene_26,Night,Exposure\2816_Night_Scene_26.jpg,-3.817938085,0.390287888,-4.373685902,-2.764983633,1.608702269,0,2816_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2784_Night_Scene_26.jpg,0.208503839,0.671402311,-0.916594155,1.515113861,2.431708015,4,2784_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2763_Night_Scene_26.jpg,0.082884924,0.56577011,-1.215755622,0.871258181,2.087013804,3,2763_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2784_Night_Scene_26.jpg,0.208503839,0.671402311,-0.916594155,1.515113861,2.431708015,4,2784_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2825_Night_Scene_26.jpg,0.921952781,0.432691212,-0.030923153,1.610080848,1.641004001,4,2825_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2748_Night_Scene_26.jpg,0.243859718,0.287596797,-0.302335669,0.776337096,1.078672765,4,2748_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2743_Night_Scene_26.jpg,1.767915191,0.401348369,0.837091095,2.57698109,1.739889995,5,2743_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2748_Night_Scene_26.jpg,0.243859718,0.287596797,-0.302335669,0.776337096,1.078672765,4,2748_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2797_Night_Scene_26.jpg,2.130504375,0.504937417,1.265762426,3.226867355,1.961104929,5,2797_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2770_Night_Scene_26.jpg,-0.585903535,0.26837342,-1.159280305,-0.147643166,1.011637139,2,2770_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2767_Night_Scene_26.jpg,1.725081047,0.380198921,1.103909316,2.587631202,1.483721886,5,2767_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2770_Night_Scene_26.jpg,-0.585903535,0.26837342,-1.159280305,-0.147643166,1.011637139,2,2770_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2819_Night_Scene_26.jpg,1.641239639,0.565813098,0.447176622,2.496220428,2.049043805,5,2819_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2817_Night_Scene_26.jpg,-0.356699826,0.334768019,-0.918240536,0.371647124,1.28988766,3,2817_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2814_Night_Scene_26.jpg,-0.160511757,0.347285911,-0.860587355,0.521920281,1.382507636,3,2814_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2817_Night_Scene_26.jpg,-0.356699826,0.334768019,-0.918240536,0.371647124,1.28988766,3,2817_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2735_Night_Scene_26.jpg,-2.408594893,0.8015244,-3.483440183,-0.614841123,2.86859906,1,2735_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2782_Night_Scene_26.jpg,-0.559479705,0.382740012,-1.257921769,0.24987434,1.507796109,3,2782_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2794_Night_Scene_26.jpg,-2.228640872,0.39214632,-2.962797307,-1.386091895,1.576705413,1,2794_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2782_Night_Scene_26.jpg,-0.559479705,0.382740012,-1.257921769,0.24987434,1.507796109,3,2782_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2826_Night_Scene_26.jpg,-0.165367786,0.34904464,-0.851566245,0.495392094,1.346958339,3,2826_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2834_Night_Scene_26.jpg,0.615404005,0.257758744,0.104922253,1.117476461,1.012554208,4,2834_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2768_Night_Scene_26.jpg,0.836997753,0.386869405,-0.076092579,1.530145504,1.606238083,4,2768_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2834_Night_Scene_26.jpg,0.615404005,0.257758744,0.104922253,1.117476461,1.012554208,4,2834_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2731_Night_Scene_26.jpg,-0.475326985,0.372984638,-1.074256135,0.405045959,1.479302094,3,2731_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2720_Night_Scene_26.jpg,-0.038323203,0.279400267,-0.630072261,0.463349063,1.093421324,3,2720_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2812_Night_Scene_26.jpg,0.764290253,0.315600799,0.118647912,1.384665398,1.266017486,4,2812_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2720_Night_Scene_26.jpg,-0.038323203,0.279400267,-0.630072261,0.463349063,1.093421324,3,2720_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2766_Night_Scene_26.jpg,-0.726293767,0.306134765,-1.212326953,0.017512907,1.22983986,3,2766_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2753_Night_Scene_26.jpg,0.331459464,0.45240574,-0.582076961,1.118688474,1.700765435,4,2753_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2740_Night_Scene_26.jpg,0.707846609,0.203279757,0.305556371,1.106328555,0.800772184,4,2740_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2753_Night_Scene_26.jpg,0.331459464,0.45240574,-0.582076961,1.118688474,1.700765435,4,2753_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2761_Night_Scene_26.jpg,-1.074078156,0.321604046,-1.692419466,-0.421571731,1.270847736,2,2761_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2774_Night_Scene_26.jpg,-0.398074032,0.478067156,-1.426381002,0.572905128,1.99928613,3,2774_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2793_Night_Scene_26.jpg,-1.828866443,0.546037722,-2.638066964,-0.515839739,2.122227225,1,2793_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2774_Night_Scene_26.jpg,-0.398074032,0.478067156,-1.426381002,0.572905128,1.99928613,3,2774_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2735_Night_Scene_26.jpg,-2.408594893,0.8015244,-3.483440183,-0.614841123,2.86859906,1,2735_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2779_Night_Scene_26.jpg,-0.060443199,0.325809861,-0.685205402,0.636129687,1.321335088,3,2779_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2739_Night_Scene_26.jpg,3.011998628,1.902767847,-2.514935916,4.400348106,6.915284022,6,2739_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2779_Night_Scene_26.jpg,-0.060443199,0.325809861,-0.685205402,0.636129687,1.321335088,3,2779_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2761_Night_Scene_26.jpg,-1.074078156,0.321604046,-1.692419466,-0.421571731,1.270847736,2,2761_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2776_Night_Scene_26.jpg,-0.206701422,0.35543719,-0.926384002,0.528223482,1.454607483,3,2776_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2720_Night_Scene_26.jpg,-0.038323203,0.279400267,-0.630072261,0.463349063,1.093421324,3,2720_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2776_Night_Scene_26.jpg,-0.206701422,0.35543719,-0.926384002,0.528223482,1.454607483,3,2776_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2725_Night_Scene_26.jpg,1.067616902,0.342052154,0.386905134,1.773884517,1.386979384,4,2725_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2749_Night_Scene_26.jpg,0.416459295,0.359975409,-0.217385343,1.171043977,1.38842932,4,2749_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2722_Night_Scene_26.jpg,-0.961955049,0.294814159,-1.635908906,-0.469377547,1.166531359,2,2722_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2749_Night_Scene_26.jpg,0.416459295,0.359975409,-0.217385343,1.171043977,1.38842932,4,2749_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2734_Night_Scene_26.JPG,-0.645505177,0.807170228,-1.979917545,1.088443982,3.068361527,3,2734_Night_Scene_26.JPG,Night_Scene_26,Night
Exposure\2792_Night_Scene_26.jpg,2.435247489,1.162973925,0.014976008,4.188616915,4.173640908,6,2792_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2830_Night_Scene_26.jpg,1.973500148,0.602042792,0.691398512,3.126991061,2.435592549,5,2830_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2792_Night_Scene_26.jpg,2.435247489,1.162973925,0.014976008,4.188616915,4.173640908,6,2792_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2727_Night_Scene_26.jpg,-2.624393984,0.37533349,-3.339297511,-1.837336734,1.501960777,1,2727_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2721_Night_Scene_26.jpg,0.297795886,0.403345455,-0.394520094,1.189655513,1.584175608,4,2721_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2753_Night_Scene_26.jpg,0.331459464,0.45240574,-0.582076961,1.118688474,1.700765435,4,2753_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2721_Night_Scene_26.jpg,0.297795886,0.403345455,-0.394520094,1.189655513,1.584175608,4,2721_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2776_Night_Scene_26.jpg,-0.206701422,0.35543719,-0.926384002,0.528223482,1.454607483,3,2776_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2745_Night_Scene_26.jpg,-0.531599076,0.2527347,-0.954901592,0.053952487,1.008854078,3,2745_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2792_Night_Scene_26.jpg,2.435247489,1.162973925,0.014976008,4.188616915,4.173640908,6,2792_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2745_Night_Scene_26.jpg,-0.531599076,0.2527347,-0.954901592,0.053952487,1.008854078,3,2745_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2807_Night_Scene_26.jpg,0.447536741,0.451889177,-0.386507445,1.361624485,1.74813193,4,2807_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2815_Night_Scene_26.jpg,-0.305948315,0.362086068,-0.971324528,0.400632355,1.371956883,3,2815_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2752_Night_Scene_26.jpg,-0.82066471,0.202280266,-1.228542288,-0.421523751,0.807018538,2,2752_Night_Scene_26.jpg,Night_Scene_26,Night
Exposure\2815_Night_Scene_26.jpg,-0.305948315,0.362086068,-0.971324528,0.400632355,1.371956883,3,2815_Night_Scene_26.jpg,Night_Scene_26,Night,Exposure\2813_Night_Scene_26.jpg,-2.147538729,0.335134368,-2.777246873,-1.450179515,1.327067358,1,2813_Night_Scene_26.jpg,Night_Scene_26,Night
